Index,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,Target
516,-1.156312935,-0.142770132,-0.508314969,-0.497730608,-2.141068928,1.865429025,3.472687144,-0.281672592,-0.044973152,-1.732201789,0.705307384,-0.053894278,-0.425085659,-1.135238902,-0.121411084,1.152496643,-0.162610268,1.240562192,0.069765883,0.062755864,-0.206645608,-0.550429435,0.565394558,0.198718863,-0.503886325,-0.742040478,0.344114065,0.05166766,750.9,0
517,-0.950506846,0.424396423,1.173282374,-0.031409994,1.738683524,0.629404653,0.464858238,0.289170029,-0.56113192,-0.643005409,-0.151977032,0.992773867,0.817869142,-0.11968465,-1.425929392,-0.03435836,-0.770534483,-0.043484166,-0.102306628,0.02602676,-0.006182398,0.014337141,-0.373909752,-1.322107449,0.497606509,-0.400799559,0.09045994,0.088010157,2,0
518,0.967514559,-0.518322283,0.61788042,0.027430009,-0.779586801,-0.112366834,-0.368130906,0.174536223,0.216624898,-0.071323008,1.569443276,0.627660975,-0.636201714,0.472511856,0.917679211,0.487893904,-0.347127084,-0.272350783,-0.137581846,0.092797282,-0.057701036,-0.45927677,0.085364897,0.036106814,-0.156650704,0.792118319,-0.074600554,0.018393977,112.83,0
519,-0.831385397,0.624589135,2.348374387,-2.177930228,-0.054594002,-0.401104859,0.720323561,-0.333138971,1.656512859,-0.966886061,-0.77887829,0.509342755,0.684470409,-1.01878757,0.707355154,-0.363928632,-0.828726753,0.271091378,0.183330531,0.362432019,-0.170074758,0.232306671,-0.505677581,-0.123132293,0.670071041,-0.778976817,0.136626672,-0.251744207,1,0
520,-0.594573606,1.101749938,0.011753337,-0.621185227,0.475665114,-0.882619319,1.038073473,-0.054343247,-0.193909149,-0.396375655,-0.672377984,0.721905996,0.786787148,0.041886802,-0.801386145,-0.390313514,-0.196053663,-0.920099421,-0.093962539,-0.022371491,-0.127839825,-0.134472041,0.107407943,1.186427406,-0.851533879,0.052744375,0.001676218,-0.040171676,27.73,0
521,-1.036185202,1.043790014,0.894306612,-0.537319044,-0.185859789,-0.054711904,-0.051474813,0.564455845,0.589920946,-0.669247042,-1.944027476,-0.721727883,-1.172025861,0.35030406,0.808922453,0.276309202,-0.397062226,0.370695162,0.562802887,-0.130105163,-0.151180295,-0.525676085,-0.086792502,-0.853546524,-0.22224034,-0.481624221,-0.006665724,0.143122722,5.09,0
522,-1.492429683,1.369384246,2.062786317,0.03430528,-0.9534194,0.890448626,-1.232362136,-3.820946944,0.659150338,0.071898968,0.95721087,0.833518577,-0.79489946,-0.287688099,-0.725574318,0.185625286,-0.096455067,0.461990463,0.241138801,-0.843224874,3.797797449,-1.070306495,0.438147555,0.491504362,-0.186783956,0.25178829,0.057627495,-0.166533563,19.53,0
523,1.143220585,-1.418214559,0.783960983,-1.086043967,-2.037456991,-1.139630298,-0.762980157,-0.322553233,-1.975893125,1.300818778,0.254880568,-0.026374885,1.656785118,-0.547576507,0.605307895,-0.378240515,0.556414917,-0.370346898,-0.501751712,0.074581359,-0.21899594,-0.602161874,0.083663148,0.900695819,0.039107724,-0.464577385,0.020071132,0.066777229,180,0
524,-1.877338133,0.972698536,0.032509136,-0.614936947,1.311036877,-0.815712829,2.646398469,-2.106147995,1.38272477,2.410993188,-0.48320176,-0.427480802,0.176625902,-1.493340879,-0.291909923,-1.346586796,-0.793786211,-0.919832916,0.766947671,-0.340361339,-0.264503206,0.672473469,-0.17990001,-0.024564651,-0.506332318,0.156389418,-3.371850828,-1.662339693,44.99,0
525,1.016401749,-0.839025476,0.477324562,0.674557669,-0.758101956,0.454772709,-0.711826943,0.049950034,0.703641043,0.383845782,-0.43148845,-3.386188827,1.138740193,1.622055941,0.779352601,-1.054496563,0.414269122,1.799264775,-1.676128405,-0.319775303,-0.337970705,-0.59060276,-0.176125325,-0.893508011,0.309337188,-0.269382454,0.021056241,0.044779916,168,0
526,-0.727916682,1.33441744,1.005466415,-0.112692848,-0.071189074,-0.63888425,0.415552015,0.338402473,-0.672667308,-0.566512927,-0.833100826,0.443054348,1.116873877,0.242743096,0.743194637,0.422853862,-0.45961796,-0.264273306,0.189142954,0.07706966,-0.203978888,-0.621630364,-0.026430103,-0.109837988,-0.069476004,0.101223967,0.143624955,0.05471546,8.99,0
527,-3.852955367,4.372207564,-2.258064157,0.87437855,-1.710022613,-0.137290039,-3.278158208,-5.812550386,-0.502819621,0.170330382,-0.908318578,1.363867572,-0.190273168,2.136014769,0.338667426,-0.036222709,1.141644083,0.005680538,-0.112609051,-0.333431024,3.574965187,-0.602642439,1.24257439,0.601173445,-0.455145337,-0.392396612,0.411787984,0.255964112,0.89,0
528,1.13123657,0.630430433,-0.114746937,1.351802436,0.095727001,-1.054510125,0.468674379,-0.250269654,-0.370518148,-0.514820202,0.817899953,0.781451709,0.78276542,-0.777432378,0.997492519,-0.214579423,0.9194049,-0.556520769,-1.019975066,-0.063803836,-0.005249353,0.077486612,-0.044720125,0.547662319,0.611923461,-0.366407384,0.036935353,0.048740234,23.08,0
529,1.768115098,-1.34134362,-1.396576661,-0.718550186,0.171928439,1.685709597,-0.810434964,0.451411499,-0.07501692,0.569793005,0.578299483,0.772574167,0.10985651,0.291826402,0.545387088,-2.163532322,0.146587349,0.739843792,-1.340764105,-0.441448811,-0.160572676,-0.039557012,0.143986184,-0.998053254,-0.275623486,-0.586218538,0.078140682,-0.034903208,133.9,0
530,-1.700144112,0.99922532,1.230262815,0.537667607,0.548481626,0.848982569,-0.240541232,0.864119625,-0.732713943,-0.539081181,1.027081689,0.498265262,0.166859367,0.04562067,2.588357583,-1.264027987,1.891981504,-2.052836306,-0.699325561,-0.083178055,-0.086551408,-0.199905197,-0.149046786,-0.645625998,-0.348067784,0.375764843,0.072763242,-0.065291834,3.58,0
531,2.041700913,0.139640363,-1.698332021,0.434171803,0.422967703,-0.883516575,0.237847622,-0.268037596,0.422812801,-0.398780596,-0.462942474,0.393521333,0.504273303,-0.926895223,0.156295045,0.288286784,0.46050487,-0.369317023,0.032432566,-0.095597962,-0.347558046,-0.910961612,0.32421515,0.581036615,-0.253432819,0.166420393,-0.062826022,-0.026345111,17.99,0
532,-0.422949747,0.599726918,1.36350396,-1.243341585,0.46502432,-0.279829479,0.892572932,-0.248752128,0.441730894,-0.671150731,-1.444984929,0.444745817,1.042337181,-0.88702483,-1.101476717,-0.060323397,-0.60530487,-0.531255092,0.040569578,0.177639587,-0.142050313,0.111458276,-0.323686587,-0.328797417,-0.037856935,0.91870267,0.122378446,-0.046976396,10,0
533,-0.666491296,-0.817702046,1.535415295,-1.215710809,-0.989454209,-0.101816554,0.943780038,-0.256187088,0.786744092,-1.280693438,0.338161182,0.833130982,1.370101599,-0.379782674,2.571643372,-0.895894117,0.119451167,-0.054502834,1.153750991,0.921779563,0.27792013,0.604366632,0.594274025,0.127735225,-0.227041144,0.079391129,-0.16023853,-0.150823295,287.53,0
534,2.37085222,-1.278329028,-1.323708966,-1.751311421,-0.697863125,-0.190653897,-1.055150452,-0.166468198,-1.255690732,1.561104656,-1.53465382,-0.838102395,0.902050038,-0.514552176,-0.122392763,-0.476853023,0.280891513,-0.026723462,0.073570719,-0.397353187,-0.216899669,-0.081149046,0.189463689,0.01633779,-0.054016766,-0.148351689,0.010509852,-0.052931613,5,0
535,1.145354048,-0.148513724,0.936283094,0.216933031,-0.759331957,-0.181656078,-0.664766198,0.112833971,1.576738986,-0.372817751,2.61218268,-1.937874795,0.873782968,1.866766698,0.201072217,0.367644304,0.440836998,0.229917983,-0.544060171,-0.158272381,0.017392525,0.270610986,0.035967973,0.219824192,0.050311528,1.033494092,-0.081524181,-0.007386666,15.95,0
536,2.175391243,0.157265409,-2.342210111,-0.09723965,0.81229323,-1.425394449,0.851125982,-0.616797036,0.154675042,0.003078335,-1.132526769,0.367466636,0.651435772,0.649033658,0.352362379,-0.474298949,-0.537654364,-0.402005855,0.359151936,-0.176002152,0.111914137,0.501741547,-0.137666874,-0.577792925,0.551176828,0.278748481,-0.08333864,-0.083877733,6.84,0
537,-1.081231942,0.651375604,1.418887416,-0.991013588,0.772256052,1.701941444,0.244610623,0.374786439,0.830741613,-0.101803529,-0.199421195,0.250299885,0.089946252,-0.631904975,1.087120222,-1.142936683,0.493583186,-1.817396943,-1.860810211,0.068698421,0.267696881,1.361716067,-0.193702846,-1.393371288,-0.35766683,0.718880946,0.083535019,0.033523723,12.18,0
538,1.237183748,0.685679049,-0.356350033,1.356845812,0.035288535,-1.257542162,0.274795956,-0.214264396,-0.007652191,-0.665412425,0.030915282,-0.408137368,-0.609804863,-1.226702181,1.149753209,0.622054333,0.925982429,0.659912527,-0.621876195,-0.133284483,-0.074036781,-0.167018706,-0.116941636,0.237076601,0.672470305,-0.325564257,0.031651318,0.056322419,1,0
539,1.939136789,-0.232062505,-0.32373637,1.139723253,-0.420346607,0.01194551,-0.654871133,0.172475963,0.786454802,0.411550748,0.393301565,0.431963851,-0.695200013,0.338988256,0.231548243,0.729038382,-1.058488252,0.952592179,-0.414158612,-0.295695242,0.248501578,0.821396315,0.10573449,-0.432707503,-0.114875001,-0.552498273,0.051826151,-0.046389346,1,0
540,-0.825578814,-0.432324744,0.066135363,-1.993147507,0.379292944,0.735688416,0.894906457,0.031827876,-1.54265904,0.262563081,-0.490056047,-0.725731763,-0.436209078,0.342312063,-0.090859968,-0.843116615,-0.765950294,1.573114222,-0.489668615,-0.584244677,-0.4004611,-0.638547614,0.257649287,-1.710477089,-0.176103096,0.951043634,0.028205108,0.0040467,156.58,0
541,1.317695989,-1.150541263,0.078146855,-1.54523713,-1.021220671,-0.174725438,-0.737077581,-0.024866464,-2.341691724,1.512236924,1.32283249,-0.021969746,0.592316667,0.052092813,0.062213444,-0.430662389,0.461870991,-0.434734596,0.053604943,-0.177711071,-0.540263311,-1.419639169,0.199255389,-0.38122089,0.005624179,-0.618019235,0.016627543,0.021490552,89.95,0
542,-0.77272923,1.467487745,0.375635995,1.352581535,-0.378747939,1.650919511,-1.760685662,-4.795817549,-0.447956704,-0.315050336,0.781474727,1.296418838,-0.55769349,0.860102787,-0.426654692,-0.592455436,0.5563311,-0.146300469,0.712387466,0.088289321,0.95808961,-0.366536194,0.065694892,-0.321050216,0.840256081,-0.124912819,0.287338483,0.241879336,55,0
543,1.928826947,-0.253997797,-1.322194465,0.201645847,0.089604017,-0.653524513,0.117620314,-0.195223831,0.386780918,0.122730693,0.806748363,1.076765897,0.369559999,0.563655256,0.173106594,0.133174773,-0.883324029,0.417022616,0.10240191,-0.094354187,0.236669342,0.694199539,-0.025350678,-0.390508298,0.120109869,-0.213999905,-0.020743081,-0.057571082,56.92,0
544,2.117548469,-0.040713011,-2.587321866,0.338899844,0.708170934,-1.305438193,0.736562125,-0.346593187,0.054198235,0.525593037,-0.017464114,-0.886819936,-3.116774064,1.593787002,-0.617469386,-0.337806195,-0.360068597,0.318382152,0.487413091,-0.404752081,0.25833392,0.753777552,-0.22472642,-0.468836058,0.615252322,0.741928029,-0.148362467,-0.112978912,10,0
545,0.722900933,-1.707536362,0.409840969,-0.564213925,-1.519060355,-0.187644225,-0.558617765,-0.000686103,-0.756850492,0.614659987,1.111955687,-0.079456525,0.104067977,-0.071356916,0.371718739,1.761327312,-0.231370634,-0.500213527,0.720378609,0.765427364,0.350594222,0.132398214,-0.298908954,0.025141776,0.15387634,-0.329706347,-0.03773146,0.070842436,341.5,0
546,-1.761031112,-0.109092621,0.849536146,-0.658468846,1.494239542,-0.826705,1.18429616,-0.457443776,-0.057691233,-0.221339748,-1.393476229,-0.302909278,0.182536823,-0.212926794,0.001098757,-0.009018221,-0.689221402,-0.5159096,0.524682603,0.024928457,-0.46871262,-0.982149991,-0.245011625,-0.694839107,0.679201361,0.353655494,-0.218736308,0.094420572,89.99,0
547,1.282416475,-0.752033315,-0.111367873,-0.62560243,-0.88873466,-0.825437066,-0.27707438,-0.225801833,-0.776424587,0.686339215,-1.130889286,-0.812204834,-0.470691788,0.313720325,0.991399448,-1.122307995,-0.157984188,1.171192433,-0.576940699,-0.346900452,-0.382390101,-0.841972557,-0.083583397,-0.130137425,0.287252359,1.067460705,-0.087748617,0.011881548,90.95,0
548,1.689510843,-0.257509811,1.336604373,4.30333088,-0.7568582,1.946686303,-1.527324737,0.548151274,1.979609152,0.793609731,0.177477541,-1.282207189,2.360154707,0.104422002,-3.936008084,0.989093856,-0.076864412,0.790985377,-1.027820301,-0.203947978,-0.013362186,0.608452134,0.094575096,-0.522767985,-0.29724593,0.050278479,0.054398892,-0.032195496,40.2,0
549,1.186233332,0.173843093,0.466590074,1.1970321,-0.363283191,-0.415466447,-0.124410557,0.077442071,0.293500105,0.060912683,-0.483015494,-0.71806329,-1.862901601,0.716995756,1.462666662,0.041092886,-0.116273521,-0.393412647,-0.768670369,-0.297210099,-0.069982696,-0.236524779,0.055371558,0.004886647,0.366539573,-0.412117134,0.027502475,0.019134454,2,0
550,1.20736931,0.236677927,0.257435804,0.653915074,-0.262465964,-0.621988031,-0.044473105,-0.018195982,0.15563552,-0.30336819,0.011823484,-0.126440986,-0.633254365,-0.091430104,1.4383677,0.225859152,0.321127066,-0.644488365,-0.551921932,-0.160873202,-0.268024088,-0.785742029,0.166580739,0.011063662,0.113884984,0.126648741,-0.012585328,0.026072177,4.46,0
551,-8.26319161,-6.244631817,-0.587264293,2.299239143,4.769829082,-4.161568346,-3.653759419,-2.872764105,0.54141668,0.65108598,0.045762459,1.399702876,1.397926774,0.600707012,1.834004032,-0.223677454,0.324488456,-0.552931448,0.915671376,-3.245347515,1.541285874,-0.649360992,-5.767383569,1.037274654,-0.20425728,0.179155921,2.779440304,-3.273512458,0.89,0
552,1.843815909,0.060124443,-0.747938488,1.538569783,-0.201253044,-0.636660595,-0.173493224,-0.091950484,0.72460407,-0.383395894,-0.450919451,0.463868705,0.538513151,-1.300547612,0.539632547,0.676586872,0.307702388,0.198257567,-0.668535988,-0.091414245,-0.24578993,-0.656677975,0.316695248,-0.252658915,-0.39042623,-0.97988649,0.065362089,0.010654828,56.4,0
553,-0.814507185,0.389408229,0.597596227,-3.023226366,2.094265665,-1.242389518,2.184069374,-1.347797131,0.404520248,-0.389714762,1.688354749,0.936906549,0.529257225,-0.22397383,0.083576737,-1.370167968,-0.844480118,-0.032586825,1.146153121,0.152457858,-0.021675349,0.622877248,-0.895585662,0.870144642,1.109104024,-0.162551532,-1.070247147,-0.812937709,0.81,0
554,-0.253454213,0.682220633,0.084068571,-0.792471348,0.855478241,-0.5487222,1.033017478,-0.052008766,-0.297064687,-0.291418475,0.184845618,0.631549223,-0.106106883,0.31429107,-1.389954723,0.027518699,-0.731897162,-0.06824765,0.500282377,0.065569071,-0.116895673,-0.205715856,0.050112581,-0.483229772,-0.782354451,0.163016809,0.378095982,0.260676862,27.16,0
555,1.288612988,-0.501306763,0.150818628,-0.766190467,-0.715602875,-0.644551032,-0.34110767,-0.023864136,-1.243958283,0.769726339,1.838688571,-0.054032221,-0.744534454,0.450453372,0.131279054,0.813848993,0.510130976,-1.845788369,0.648710559,0.032174258,-0.10702917,-0.531938536,0.161604161,0.173774312,0.184607926,-0.529694204,-0.011952076,0.004778026,33,0
556,1.278037148,0.459688438,-0.126742226,1.111696046,-0.014672658,-1.205858308,0.510280169,-0.320932494,-0.186975767,0.06351605,-0.469039404,-0.106545989,-0.606669859,0.683613723,0.74851032,-0.187365588,-0.279872423,-0.294813268,-0.24689473,-0.194923646,-0.004676295,0.016583496,-0.138101162,0.384401409,0.833121388,-0.294031464,-0.011770302,0.009507347,1,0
557,1.927179704,-1.329060973,-1.212229055,-0.884874229,-0.797355988,-0.491456795,-0.584448694,-0.086857051,-0.306849601,0.901179979,0.484752384,-0.336821215,-0.715626422,0.135219931,-0.590113446,1.180383825,-0.018063722,-0.838244442,0.962109691,0.173566891,0.289789215,0.551122342,-0.005911522,-0.455500843,-0.122593389,-0.162499537,-0.046817105,-0.051209955,137.68,0
558,-1.408055809,2.138349835,-0.459410373,0.281228607,0.484306557,-0.235167606,0.972705918,-0.072256932,0.935656717,2.824293349,1.198273842,-0.026013532,-1.176498543,0.084574311,0.519476912,-0.807156596,-0.408791784,0.008106956,0.272318391,0.880930117,-0.170484245,0.665955166,-0.009643978,-0.347850239,-0.582799919,-0.489256919,0.008053703,-0.669126096,3.9,0
559,2.046654406,-0.097348315,-1.077950747,0.415418008,-0.149680171,-1.136926741,0.148772332,-0.288420629,0.597198611,0.07441138,-0.755464808,0.256422098,-0.31965621,0.357549372,0.129548401,-0.145498222,-0.209851904,-0.911206841,0.075726607,-0.248198552,-0.285719536,-0.70839211,0.348539196,-0.023462389,-0.327553478,0.201977503,-0.070681943,-0.060727596,5.16,0
560,1.037468535,-0.254415507,1.094602018,1.538035665,-0.498669367,1.117758101,-0.626903634,0.448699138,1.009895824,-0.253370859,0.301162409,1.573250017,-0.27270788,-0.566870789,-2.380801726,-0.853785004,0.403513478,-0.751276758,0.583942241,-0.162251057,-0.378150654,-0.672071274,0.02103978,-0.299600457,0.43593614,-0.508119952,0.084981963,0.017322084,22.3,0
561,-1.410092926,1.21085611,1.268764213,1.363864914,0.379146648,-0.462637842,2.120310101,-0.439735676,-1.727894361,0.01421025,-0.57729861,-0.054865066,0.705373432,0.09243882,-0.47223153,0.552887646,-0.842075676,-0.52305489,-1.485205739,-0.269680116,0.009589249,0.067842583,-0.11952227,0.394314946,0.847049895,-0.048383373,-0.193280547,0.056525327,163.34,0
562,-0.188614488,0.26673925,1.657781289,-1.294036688,-0.687676385,-0.915697066,0.162716706,-0.112608997,-1.326829957,0.164395357,-0.43573511,-0.998882256,-0.157349717,-0.194251042,0.553112982,1.108926116,0.251329067,-1.361507642,0.796566169,0.119325652,0.016188198,-0.117166604,0.040667235,0.342063484,-0.515442146,-0.563920408,0.132329622,0.145368136,15,0
563,-0.891579188,0.855957119,1.345705147,-2.070172139,0.186218851,-1.167465593,1.001312704,-0.262529303,0.422807983,-1.536311275,0.274251418,0.971080473,0.683480764,0.08971522,1.006725639,-0.911636045,-0.136458778,-0.624006649,-0.599691536,-0.174314159,0.210761948,0.648182156,-0.278032152,0.432552924,0.426496247,-0.777701117,-0.156319209,0.094712574,1,0
564,2.000019956,-0.140421108,-1.528333117,0.29346931,0.419262883,-0.370702856,-0.019160011,-0.174923571,1.775551152,-0.182198325,1.433271729,-2.193336173,0.759796396,2.279644843,-0.516081155,0.137945008,-0.127500098,0.987942912,0.003807313,-0.222061848,0.126689503,0.578061947,-0.03228175,0.301457338,0.238617309,-0.178155609,-0.068744236,-0.06772547,38,0
565,-1.418101863,0.081981298,-0.724545378,0.19541812,1.516484444,-2.13337551,0.13169871,0.165432167,-0.390365492,-1.089897576,-0.473950585,0.570201819,1.233874035,-0.740145742,0.582456814,0.069905731,0.670784008,0.695032761,-0.168817528,0.424865383,0.462389304,1.02625893,-0.232939921,0.022728375,-0.375893892,-0.162450608,0.387403469,0.024362333,1.5,0
566,2.085285638,-2.229761238,0.458262161,-1.33000978,-2.44637359,0.681222841,-2.498028786,0.478295806,0.189556038,1.504962691,-0.479892087,-0.819185189,-1.238765688,-0.991679327,-1.353197777,-0.062362972,0.39247895,1.165268601,0.193220722,-0.460357474,0.020037024,0.658111606,0.166929398,-0.49415251,-0.49312278,-0.01262392,0.084550302,-0.039029102,49.95,0
567,1.408480652,-1.597414192,-2.176633231,-0.729427028,1.524752645,3.768398132,-0.658962476,0.913629305,1.067762533,-0.327042601,0.022247202,0.56462332,0.004288091,0.254909215,1.115353116,0.146787793,-0.563829948,-0.41812486,-0.151332886,0.482041475,-0.059083421,-0.836614863,0.181713566,0.684922566,-0.584157923,-0.336451896,-0.033012603,0.009184841,308.8,0
568,2.11196913,0.667112178,-3.221944656,0.713094515,1.224428707,-1.6404735,0.794074751,-0.45801044,0.096528671,-1.032400112,-0.077063054,-0.579130779,-0.674186839,-2.330245876,0.05322458,0.36146361,2.188469726,0.619817961,-0.28373126,-0.154728928,-0.077912038,-0.039339531,-0.042173376,0.550874832,0.391674224,0.682989638,-0.084646624,-0.014232028,0.76,0
569,0.786014356,0.52824966,-0.09123121,1.102491276,0.279956968,-0.123393605,0.315471732,-0.036578021,-0.487157936,0.444704175,0.695857119,0.505106432,-0.12205405,0.512115125,0.384648375,-1.021910053,0.435286858,0.096321207,3.085265622,0.165124238,-0.143556544,-0.229536678,0.101466106,-0.36390812,-0.730736429,0.65507853,-0.009476977,-0.072003831,5.06,0
570,-0.237875208,0.337900467,0.361964724,-2.219974362,0.70196712,-0.601777465,0.788960982,-0.271957024,-1.581708128,-0.070958123,-1.702418822,-1.014257232,0.8547623,-0.288585376,-0.401236109,1.381835035,-0.519468714,-1.079588985,0.283455428,0.104602145,0.27088573,0.668560838,-0.454455813,-0.954726152,0.392738735,-0.205753841,0.071103911,0.107422925,19.99,0
571,-0.740146336,0.45453035,-1.125108508,-2.118443505,3.061244056,3.514008284,0.139914739,0.103220096,1.352752916,-0.121872654,0.735609585,-0.791414551,-0.316626512,-3.412057149,0.996915213,0.785246677,0.775428534,0.814297909,-0.733362297,-0.038689911,0.091555099,0.592984445,-0.097617801,0.603320181,-0.731105869,1.143919471,-1.51339029,-0.545379334,4.99,0
572,-0.237135304,-4.270770032,0.337576777,-0.351525457,-2.73140032,1.35347093,-0.848786473,0.281806364,-0.642372916,0.783300622,0.040685587,0.040422527,-0.473639788,-0.962544276,-2.418805617,-1.176172115,1.387537797,-0.087440882,0.366774932,1.238688655,0.07994603,-0.830923025,-0.677493176,-0.267887535,-0.023202717,-0.263681223,-0.050772121,0.153601764,835,0
573,-2.980869291,-1.776493321,2.254230404,-0.858517082,1.037319137,1.218419585,0.213985519,0.082022025,1.960820541,0.261480227,0.087907233,-0.374789552,-1.713439053,-1.174437171,0.613883463,-1.290066179,0.77696102,-2.463019699,-1.688413252,-0.052724454,-0.49657807,-0.044044438,0.002417988,-0.909722745,-0.008620662,0.915573134,-0.241375932,0.284343265,168.49,0
574,-0.774659127,0.584135162,3.209296592,1.110516746,-0.457014244,0.307093548,0.07406704,-0.071348932,0.384209813,0.423221082,0.029947516,-0.691273662,-0.765320755,-0.469448598,2.358256343,-0.217132892,-0.134969393,0.368262716,-0.139140717,0.253329596,0.202936724,1.071557557,-0.348407585,0.408729012,-0.001234775,-0.095728756,-0.031952557,-0.302495996,23,0
575,1.255381213,0.435235058,0.329149056,0.683043173,-0.269709877,-1.045581726,0.166314027,-0.269690328,-0.142461488,-0.317004844,0.13098701,0.849182476,1.380728274,-0.517085615,0.967359122,0.424428854,-0.071160004,-0.440732133,-0.206562223,-0.004939866,-0.273769267,-0.73579666,0.114719054,0.377030523,0.254808877,0.090437055,-0.015694999,0.033462045,2.69,0
576,1.925277248,0.659284156,-1.779346607,3.829571238,1.386801977,-0.095968464,0.828548139,-0.426742797,-0.01216158,1.131217301,-1.229543906,-3.144697506,1.632038343,1.967752965,-1.923648739,0.509492189,-0.163522975,-0.110668344,-1.184177471,-0.190947584,-0.062445025,0.006296,-0.191398379,-1.05807778,0.509777579,0.189045581,-0.119841952,-0.072902538,74.11,0
577,-1.176625644,1.415692627,-1.297977585,-0.570298055,1.072516927,-0.695937409,0.689657729,0.092770456,0.685408547,0.046227463,-1.496445966,-1.340141055,-1.427111647,-0.666112905,1.013591782,0.285863131,0.274159262,1.15051116,0.15963772,0.054131549,0.127395138,0.747289521,-0.149975776,-0.075726222,-0.244419409,-0.161556163,0.163680957,0.128446705,2.97,0
578,-1.075141013,-0.251724433,0.561208995,-1.078618205,-0.302328139,0.212020398,1.545686386,0.058910507,0.259864518,-1.970107036,-0.861023326,-0.194255623,0.275436905,-1.709480979,-0.270754947,1.444177512,-0.18742849,0.521368153,-1.815065137,0.574600623,0.145579188,-0.200282474,0.798614206,0.451200542,-0.552796866,-0.018085565,0.016326504,0.23701845,341,0
579,2.08792744,-0.146418401,-1.444590013,0.308377234,0.184836225,-0.805864457,0.196582142,-0.283751787,0.678398498,0.063361046,-1.503012494,0.04718297,-0.209863582,0.270138798,-0.136705516,-0.044376233,-0.419028346,-0.627160079,0.465217382,-0.205195132,-0.291760878,-0.703119903,0.192198734,-0.648309137,-0.117052448,0.316912061,-0.07843798,-0.068957173,14.47,0
580,-0.508020724,1.140491706,-0.428264139,-0.205370901,0.826478462,-1.288301718,1.193611764,-0.388644983,-0.067441193,-0.694667865,-0.344106002,0.013502257,0.559181423,-1.101940333,0.705235302,-0.086727807,0.535661405,0.589138614,-0.190769367,0.002744308,0.303806359,1.151233385,-0.14223059,-0.064042167,-0.406584852,-0.162628176,0.235041053,0.330441843,34,0
581,-0.134537317,0.398770097,1.351344803,-1.221126209,0.32810824,-0.325229488,1.726331181,-1.485767834,-0.748882851,2.041674924,0.47644031,-0.902955724,0.798045053,-1.33428118,0.879345649,-0.406076087,0.313022526,-1.994791708,1.04224724,0.568366697,0.133010211,1.31243766,-0.437112327,0.166566267,-0.296649992,-0.192184504,-0.90455839,-0.946801369,69.99,0
582,-0.332786111,-3.592995235,0.220556151,0.433422804,-2.57678956,-0.014461609,0.022953854,-0.133645056,0.096703328,0.044251431,-1.161771856,-0.110224987,-0.3345206,-0.365770477,-0.308708597,-1.437185154,0.44747003,0.975627209,-0.630899593,1.201653893,-0.086773199,-1.500635403,-0.581139136,0.429744751,-0.309021354,0.824249055,-0.171645696,0.166850177,862.17,0
583,-1.636155968,1.711264307,1.078513251,-0.163657391,-0.524573948,-0.211069646,-0.605429077,-2.529706522,-0.28264216,0.13048718,1.257655202,0.290816345,-1.516350152,0.756078302,0.239797461,0.473281199,-0.424341387,0.219662324,0.050759799,0.767559276,-1.493637281,-0.126322739,0.224994587,0.458452262,-0.363005113,-0.046689407,-0.3918894,-0.307682472,10.02,0
584,-0.183631114,-0.32154905,1.844984771,-1.620663622,-1.320729223,-0.490205086,-0.310290905,0.189722861,-0.896509073,0.208401222,1.122528932,-0.765353491,-1.104258678,-0.162885998,-0.120738176,1.871898917,-0.326819611,-0.180545371,-0.161167037,0.075834586,0.548565273,1.290664407,-0.00347696,0.533352214,-0.227210643,-0.27015113,0.022272012,0.015739763,64.99,0
585,-0.467239993,1.206606788,-0.467249356,-2.108167266,1.090199531,-0.588253869,1.322233635,-0.678598694,1.117295663,0.857740296,-0.885151372,0.373391567,1.272592139,-0.787123735,0.221978662,-0.197460392,-0.984640885,-0.764188223,0.384930382,0.607892843,-0.467194094,-0.739455083,0.000572981,0.116687368,-0.32344543,0.41872808,-0.098037335,-0.215873641,5,0
586,1.335053154,0.331464026,-2.057762777,-0.346175355,2.583233822,2.854101997,-0.187547337,0.68515377,-0.286614069,-0.535902736,0.332848418,-0.268318739,-0.127614196,-0.868299961,1.128538982,0.786506054,0.316435261,0.587856253,0.049350083,0.045217441,-0.191819983,-0.650117796,-0.114069464,0.9159356,0.73007304,0.383879418,-0.031902304,0.029849341,0.76,0
587,-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,9.369079058,-15.09416315,1.256377007,-11.8521613,0.274429814,-10.68824179,-18.38881054,-6.898840133,2.382807936,-0.623737292,2.086083001,0.760190241,0.716805786,-0.64674343,-1.617042926,0.17234689,0.626646781,-0.169726031,766.36,1
588,-3.546986759,2.447515705,0.807746483,-0.79967037,-0.073660651,0.103536618,1.050320711,-0.749038179,3.512661418,4.620112744,-0.845196826,-0.002891644,0.846212757,-2.523865934,0.185638998,-0.524161449,-1.023836325,-0.185288226,0.064803842,1.820364184,-0.59832201,0.410033288,-0.32277337,-0.411133158,0.60805188,0.430662366,0.729846513,0.46096361,29.99,0
